contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
Circular_Seq234	42891	No	NA	79	19	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq235	41844	No	NA	67	7	0	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq236	104388	No	NA	117	19	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq237	35155	No	NA	60	14	1	High-quality	High-quality	94.93	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq238	45698	No	NA	73	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq239	43836	No	NA	72	16	1	High-quality	High-quality	97.28	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq240	36848	No	NA	63	11	0	High-quality	High-quality	99.17	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq241	90273	No	NA	86	10	0	High-quality	High-quality	96.9	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq242	40986	No	NA	61	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq243	36629	No	NA	73	12	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq244	38491	No	NA	67	12	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq245	51102	No	NA	70	18	0	High-quality	High-quality	96.89	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq246	41828	No	NA	64	6	0	High-quality	High-quality	99.94	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq247	36629	No	NA	74	12	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq248	45698	No	NA	72	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq249	51096	No	NA	70	18	0	High-quality	High-quality	96.88	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq250	73170	No	NA	111	23	1	High-quality	High-quality	92.29	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq251	43839	No	NA	72	16	1	High-quality	High-quality	97.28	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq252	44479	No	NA	57	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq253	90272	No	NA	84	10	0	High-quality	High-quality	96.91	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq254	39567	No	NA	61	8	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq255	39318	No	NA	73	17	0	High-quality	High-quality	93.28	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq256	36845	No	NA	66	11	0	High-quality	High-quality	99.2	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq257	104387	No	NA	123	18	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq258	36006	No	NA	61	15	1	High-quality	High-quality	99.93	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq259	42050	No	NA	54	5	0	High-quality	High-quality	92.84	AAI-based (medium-confidence)	0.0	1.0	
Circular_Seq260	49786	No	NA	80	20	0	High-quality	High-quality	97.98	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq261	45699	No	NA	74	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq262	85218	No	NA	104	11	2	High-quality	High-quality	96.87	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq263	62450	No	NA	114	33	5	High-quality	High-quality	99.34	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq264	90273	No	NA	90	12	0	High-quality	High-quality	96.91	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq265	85244	No	NA	104	11	2	High-quality	High-quality	96.9	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq266	90274	No	NA	83	10	0	High-quality	High-quality	96.91	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq267	45694	No	NA	73	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq268	42593	No	NA	63	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq269	62451	No	NA	115	34	4	High-quality	High-quality	99.34	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq270	40975	No	NA	65	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq271	42893	No	NA	75	18	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq272	42293	No	NA	64	13	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq273	108516	No	NA	127	31	1	Medium-quality	Genome-fragment	79.91	AAI-based (medium-confidence)	0.0	1.0	
Circular_Seq274	36629	No	NA	72	12	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq275	45699	No	NA	73	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq276	62451	No	NA	115	34	5	High-quality	High-quality	99.34	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq277	91426	No	NA	86	10	0	High-quality	High-quality	98.14	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq278	45699	No	NA	73	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq279	45698	No	NA	74	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq280	90261	No	NA	89	12	0	High-quality	High-quality	96.9	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq281	45291	No	NA	74	17	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq282	85223	No	NA	104	11	2	High-quality	High-quality	96.87	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq283	45135	No	NA	77	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq284	44031	No	NA	75	18	0	High-quality	High-quality	97.82	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq285	155001	No	NA	194	18	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq286	51488	No	NA	86	26	0	Low-quality	Genome-fragment	45.21	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq287	43403	No	NA	56	13	0	High-quality	High-quality	96.17	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq288	99673	No	NA	103	15	2	High-quality	High-quality	98.45	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq289	49697	No	NA	73	27	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.04	
Circular_Seq290	35100	No	NA	50	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq291	100519	No	NA	103	17	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq292	40952	No	NA	67	20	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq293	95345	No	NA	142	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq294	96324	No	NA	86	10	0	High-quality	High-quality	90.71	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq295	40059	No	NA	72	19	2	High-quality	High-quality	97.61	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq296	40461	No	NA	70	18	0	High-quality	High-quality	95.74	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq297	35759	No	NA	57	28	0	High-quality	High-quality	99.07	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq298	37219	No	NA	49	10	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq299	45906	No	NA	59	13	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq300	56855	No	NA	99	12	2	High-quality	High-quality	98.75	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq301	40709	No	NA	69	14	0	High-quality	High-quality	92.83	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq302	70815	No	NA	103	15	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq303	35231	No	NA	50	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq304	83689	No	NA	130	33	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq305	45690	No	NA	74	14	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq306	57562	No	NA	101	14	3	High-quality	High-quality	99.92	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq307	79822	No	NA	126	27	2	High-quality	High-quality	99.02	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq308	64881	No	NA	71	9	2	High-quality	High-quality	96.49	AAI-based (high-confidence)	0.0	1.04	
Circular_Seq309	41326	No	NA	59	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq310	91384	No	NA	91	6	0	High-quality	High-quality	95.44	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq311	38807	No	NA	64	13	0	High-quality	High-quality	96.61	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq312	81215	No	NA	139	24	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq313	87842	No	NA	132	31	3	High-quality	High-quality	99.35	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq314	58559	No	NA	102	12	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq315	43794	No	NA	69	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq316	45265	No	NA	59	8	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq317	152648	No	NA	179	22	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq318	37835	No	NA	52	19	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq319	43150	No	NA	54	8	0	High-quality	High-quality	95.6	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq320	101265	No	NA	105	18	1	High-quality	High-quality	99.84	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq321	91583	No	NA	90	10	0	High-quality	High-quality	98.3	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq322	31339	No	NA	50	19	1	High-quality	High-quality	97.12	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq323	165289	No	NA	188	23	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq324	187571	No	NA	212	22	4	High-quality	High-quality	99.99	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq325	70936	No	NA	98	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.83	high kmer_freq may indicate large duplication; contig >1.5x longer than expected genome length
Circular_Seq326	34704	No	NA	51	10	0	High-quality	High-quality	98.04	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq327	97030	No	NA	92	11	0	High-quality	High-quality	91.3	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq328	36991	No	NA	47	6	0	Medium-quality	Genome-fragment	79.87	AAI-based (medium-confidence)	0.0	1.02	
Circular_Seq329	101331	No	NA	100	20	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq330	44146	No	NA	71	20	0	High-quality	High-quality	93.59	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq331	44239	No	NA	68	19	2	High-quality	High-quality	98.35	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq332	92896	No	NA	131	13	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq333	40095	No	NA	65	19	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
Circular_Seq334	37427	Yes	34910	56	8	2	Medium-quality	Genome-fragment	84.32	AAI-based (high-confidence)	6.73	1.0	
Circular_Seq335	193970	No	NA	231	44	7	High-quality	High-quality	98.6	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq336	169454	No	NA	195	27	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq337	118688	No	NA	151	34	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq338	44588	No	NA	76	16	2	High-quality	High-quality	98.23	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq339	90609	No	NA	89	9	0	High-quality	High-quality	97.26	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq340	130865	No	NA	184	31	3	High-quality	High-quality	98.3	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq341	79366	No	NA	118	18	1	High-quality	High-quality	98.48	AAI-based (high-confidence)	0.0	1.03	
Circular_Seq342	163255	No	NA	210	42	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq343	63986	No	NA	67	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq344	26762	No	NA	48	11	0	Medium-quality	Genome-fragment	81.76	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq345	97835	No	NA	90	10	0	High-quality	High-quality	92.04	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq346	129873	No	NA	243	21	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq347	45050	No	NA	86	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq348	92125	No	NA	88	9	1	High-quality	High-quality	97.95	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq349	90655	No	NA	92	9	0	High-quality	High-quality	97.31	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq350	43853	No	NA	57	9	1	High-quality	High-quality	97.31	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq351	62067	No	NA	99	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq352	34705	No	NA	50	9	0	High-quality	High-quality	98.08	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq353	57713	No	NA	105	14	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq354	54895	No	NA	95	17	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq355	34943	No	NA	41	10	0	High-quality	High-quality	96.78	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq356	58232	No	NA	98	18	2	High-quality	High-quality	97.07	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq357	42723	No	NA	76	23	1	High-quality	High-quality	99.66	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq358	48323	No	NA	82	18	0	High-quality	High-quality	95.11	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq359	36125	No	NA	53	15	1	High-quality	High-quality	93.11	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq360	50394	No	NA	90	23	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq361	52888	No	NA	92	29	0	Low-quality	Genome-fragment	46.44	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq362	98207	No	NA	94	11	0	High-quality	High-quality	92.42	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq363	97811	No	NA	103	16	1	High-quality	High-quality	98.21	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq364	31338	No	NA	51	19	1	High-quality	High-quality	97.12	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq365	34918	No	NA	47	25	0	Medium-quality	Genome-fragment	77.31	AAI-based (medium-confidence)	0.0	1.02	
Circular_Seq366	91585	No	NA	89	10	0	High-quality	High-quality	98.31	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq367	154560	No	NA	183	23	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq368	37836	No	NA	52	19	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq369	165285	No	NA	192	22	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq370	43166	No	NA	56	8	0	High-quality	High-quality	95.63	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq371	40952	No	NA	75	23	1	Medium-quality	Genome-fragment	53.8	HMM-based (lower-bound)	0.0	1.0	
Circular_Seq372	45266	No	NA	58	9	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.03	
Circular_Seq373	44589	No	NA	55	10	1	High-quality	High-quality	98.75	AAI-based (high-confidence)	0.0	1.03	
Circular_Seq374	6194	No	NA	7	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq375	42564	No	NA	56	10	1	High-quality	High-quality	98.59	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq376	48560	No	NA	83	27	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq377	91974	No	NA	91	9	0	High-quality	High-quality	97.79	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq378	49756	No	NA	87	28	0	Low-quality	Genome-fragment	43.69	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq379	5712	No	NA	8	4	0	High-quality	High-quality	99.83	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq380	146787	No	NA	181	25	4	High-quality	High-quality	97.09	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq381	96647	No	NA	171	27	5	High-quality	High-quality	98.04	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq382	37378	No	NA	48	10	0	High-quality	High-quality	99.23	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq383	79105	No	NA	129	18	1	High-quality	High-quality	98.17	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq384	101191	No	NA	82	15	1	High-quality	High-quality	98.11	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq385	42504	No	NA	55	9	0	High-quality	High-quality	95.77	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq386	36834	No	NA	46	10	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq387	33575	No	NA	50	15	1	Medium-quality	Genome-fragment	88.38	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq388	105010	No	NA	87	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq389	69952	No	NA	102	15	3	High-quality	High-quality	98.91	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq390	94117	No	NA	93	10	0	High-quality	High-quality	98.03	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq391	46069	No	NA	75	48	0	High-quality	High-quality	97.68	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq392	56256	No	NA	93	19	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq393	6239	No	NA	8	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq394	89768	No	NA	125	18	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq395	43180	No	NA	78	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq396	43449	No	NA	74	25	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq397	101029	No	NA	105	17	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq398	56346	No	NA	102	17	2	High-quality	High-quality	99.61	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq399	150211	No	NA	187	23	3	High-quality	High-quality	99.32	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq400	58212	No	NA	96	19	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq401	34599	No	NA	38	10	0	Medium-quality	Genome-fragment	76.61	AAI-based (medium-confidence)	0.0	1.01	
Circular_Seq402	44074	No	NA	76	55	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq403	174985	No	NA	207	30	4	High-quality	High-quality	99.88	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq404	187824	No	NA	244	42	8	High-quality	High-quality	97.13	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq405	93730	No	NA	88	9	4	High-quality	High-quality	97.55	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq406	47944	No	NA	70	35	1	High-quality	High-quality	98.17	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq407	147418	No	NA	187	39	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq408	97403	No	NA	84	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq409	156944	No	NA	205	18	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq410	55112	No	NA	61	9	2	Medium-quality	Genome-fragment	81.95	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq411	97549	No	NA	93	11	0	High-quality	High-quality	91.85	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq412	99737	No	NA	98	17	1	High-quality	High-quality	98.33	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq413	43892	No	NA	58	10	1	High-quality	High-quality	97.23	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq414	91300	No	NA	85	10	0	High-quality	High-quality	98.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq415	160496	No	NA	191	39	4	High-quality	High-quality	99.92	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq416	46202	No	NA	76	19	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq417	33840	No	NA	50	14	2	High-quality	High-quality	99.07	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq418	96581	No	NA	148	22	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.05	
Circular_Seq419	43688	No	NA	73	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq420	42807	No	NA	65	14	0	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq421	100140	No	NA	97	14	1	High-quality	High-quality	98.59	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq422	55920	No	NA	105	12	1	High-quality	High-quality	97.08	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq423	43266	No	NA	67	28	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq424	43268	No	NA	79	15	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq425	36795	No	NA	48	11	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq426	40526	No	NA	61	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq427	45506	No	NA	82	18	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq428	45506	No	NA	83	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq429	32670	No	NA	47	13	0	High-quality	High-quality	94.66	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq430	35176	No	NA	45	33	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
Circular_Seq431	51983	No	NA	74	12	0	Medium-quality	Genome-fragment	86.79	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq432	39863	No	NA	52	38	0	High-quality	High-quality	98.77	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq433	97272	No	NA	113	38	0	High-quality	High-quality	94.59	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq434	49457	No	NA	69	27	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq435	39857	No	NA	58	42	0	High-quality	High-quality	98.64	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq436	96780	No	NA	112	38	0	High-quality	High-quality	94.1	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq437	90653	No	NA	129	16	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq438	199413	No	NA	235	48	8	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq439	57605	No	NA	97	14	0	High-quality	High-quality	97.9	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq440	43377	No	NA	72	16	0	High-quality	High-quality	93.98	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq441	44909	No	NA	69	15	3	High-quality	High-quality	99.6	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq442	157136	No	NA	209	53	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq443	88808	No	NA	133	34	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq444	199398	No	NA	234	45	8	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq445	44913	No	NA	69	16	2	High-quality	High-quality	99.51	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq446	157136	No	NA	208	54	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq447	88806	No	NA	140	36	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq448	57594	No	NA	97	14	0	High-quality	High-quality	97.88	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq449	44830	No	NA	76	18	1	High-quality	High-quality	99.23	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq450	44923	No	NA	69	15	3	High-quality	High-quality	99.59	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq451	44899	No	NA	62	33	0	High-quality	High-quality	99.81	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq452	57741	No	NA	82	14	0	High-quality	High-quality	98.2	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq453	28774	No	NA	46	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq454	44742	No	NA	73	14	0	High-quality	High-quality	96.95	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq455	57659	No	NA	108	16	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq456	57661	No	NA	106	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq457	44910	No	NA	69	15	3	High-quality	High-quality	99.53	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq458	88806	No	NA	133	32	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq459	157135	No	NA	208	54	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq460	41476	No	NA	70	12	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq461	57606	No	NA	97	14	0	High-quality	High-quality	97.91	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq462	43414	No	NA	74	16	0	High-quality	High-quality	94.07	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq463	57664	No	NA	103	16	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq464	57612	No	NA	95	15	0	High-quality	High-quality	97.91	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq465	44907	No	NA	72	16	3	High-quality	High-quality	99.55	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq466	157136	No	NA	208	54	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq467	43400	No	NA	72	16	0	High-quality	High-quality	94.04	AAI-based (high-confidence)	0.0	1.0	
